source,item_id,loc_key,internal_name,variant_base_name,variant_level,top_category,category,subcategory,subsubcategory,raw_type,classification_source,classification_confidence,pac_files,prefab_hashes
iteminfo,1001781,4302616632754288,Item_Snowy_Plover,Item_Snowy_Plover,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_dragonfly_00_0001.pac,4108788639
iteminfo,1001779,4302608042819696,Item_Sparrow,Item_Sparrow,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_dragonfly_00_0001.pac,4108788639
iteminfo,1000035,4295117619855472,Item_Spicebush_Swallowtail,Item_Spicebush_Swallowtail,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_butterfly_00_0001.pac,3040820981
iteminfo,1001416,4301048969691248,Item_Squirrel,Item_Squirrel,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_dragonfly_00_0001.pac,4108788639
iteminfo,1002081,4303905122943088,Item_Stag_Beetle,Item_Stag_Beetle,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_stagbeetle_00_0001.pac,319734375
iteminfo,1000254,4296058217693296,Item_Theona_Checkerspot,Item_Theona_Checkerspot,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_butterfly_00_0001.pac,3040820981
iteminfo,1000797,4298390384935024,Item_Tiger_Mimic_Queen,Item_Tiger_Mimic_Queen,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_butterfly_00_0001.pac,3040820981
iteminfo,1001253,4300348890022000,Item_Viceroy,Item_Viceroy,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_butterfly_00_0001.pac,3040820981
iteminfo,1001794,4302672467329136,Item_WaterStrider,Item_WaterStrider,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0009_00_sea_siater_00_0001.pac,2725161748
iteminfo,1000145,4295590066258032,Item_White_M_Hairstreak,Item_White_M_Hairstreak,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_butterfly_00_0001.pac,3040820981
iteminfo,1001005,4299283738132592,Item_White_Peacock,Item_White_Peacock,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_butterfly_00_0001.pac,3040820981
iteminfo,1001856,4302938755301488,Item_WhiteWing_Flycatcher,Item_WhiteWing_Flycatcher,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_dragonfly_00_0001.pac,4108788639
iteminfo,1000694,4297948003303536,Item_Zebra_Heliconian,Item_Zebra_Heliconian,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_butterfly_00_0001.pac,3040820981
iteminfo,1000056,4295207814168688,Item_Zebra_Swallowtail,Item_Zebra_Swallowtail,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0006_00_butterfly_00_0001.pac,3040820981
iteminfo,113525,487586162278512,Johannes_PlateArmor_Armor,Johannes_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_21026.pac,848264550
iteminfo,111104,477188046454896,Joseph_PlateArmor_Armor,Joseph_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22017.pac,1175576060
iteminfo,111010,476784319529072,Judge_PlateArmor_Armor,Judge_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_judge_ub_0001.pac,1680040753
iteminfo,2111025,9066783336038512,Kakuta_PlateArmor_Armor,Kakuta_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_de_phm_ub_32015.pac,3578773974
iteminfo,112065,481315510026352,Kalrari_ChainMail_Armor,Kalrari_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22027.pac,289083402
iteminfo,2111019,9066757566234736,Kantana_PlateArmor_Armor,Kantana_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_de_phm_ub_32009.pac,944402460
iteminfo,111232,477737802268784,Kantuna_PlateArmor_Armor,Kantuna_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22089.pac,170580739
iteminfo,2111117,9067178473029744,Kark_ChainMail_Armor,Kark_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_pgm_ub_22006.pac,699962837
iteminfo,2114048,9079767022174320,Kauria_ChainMail_Armor,Kauria_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_42005.pac,4012353327
iteminfo,2111020,9066761861202032,Ketlan_ChainMail_Armor,Ketlan_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_de_phm_ub_32010.pac,525078846
iteminfo,112068,481328394928240,Kililli_ChainMail_Armor,Kililli_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_21096.pac,3577680667
iteminfo,111133,477312600506480,Killeen_PlateArmor_Armor,Killeen_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_32042.pac,3995411081
iteminfo,111005,476762844692592,king_LostPeople_PlateArmor_Armor,king_LostPeople_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_skullknight_ub_0003.pac,1956603853
iteminfo,1002287,4304789886206064,king_LostPeople_PlateArmor_Armor_Upgrade,king_LostPeople_PlateArmor_Armor_Upgrade,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_skullknight_ub_0003.pac,1975035702
multichange,,10565355038304108752,king_LostPeople_PlateArmor_Armor_Upgrade_0.am,king_LostPeople_PlateArmor_Armor_Upgrade,0,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,17769618363253784784,king_LostPeople_PlateArmor_Armor_Upgrade_1.am,king_LostPeople_PlateArmor_Armor_Upgrade,1,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,13076283075204219088,king_LostPeople_PlateArmor_Armor_Upgrade_10.am,king_LostPeople_PlateArmor_Armor_Upgrade,10,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,14335514885926944976,king_LostPeople_PlateArmor_Armor_Upgrade_11.am,king_LostPeople_PlateArmor_Armor_Upgrade,11,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,4882536994099429584,king_LostPeople_PlateArmor_Armor_Upgrade_12.am,king_LostPeople_PlateArmor_Armor_Upgrade,12,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,17248904297882583248,king_LostPeople_PlateArmor_Armor_Upgrade_13.am,king_LostPeople_PlateArmor_Armor_Upgrade,13,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,15729938115210510544,king_LostPeople_PlateArmor_Armor_Upgrade_14.am,king_LostPeople_PlateArmor_Armor_Upgrade,14,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,8508119278942159056,king_LostPeople_PlateArmor_Armor_Upgrade_15.am,king_LostPeople_PlateArmor_Armor_Upgrade,15,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,8218554422091841744,king_LostPeople_PlateArmor_Armor_Upgrade_16.am,king_LostPeople_PlateArmor_Armor_Upgrade,16,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,12672907280136536272,king_LostPeople_PlateArmor_Armor_Upgrade_17.am,king_LostPeople_PlateArmor_Armor_Upgrade,17,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,1077597076839203024,king_LostPeople_PlateArmor_Armor_Upgrade_18.am,king_LostPeople_PlateArmor_Armor_Upgrade,18,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,14032536184786256080,king_LostPeople_PlateArmor_Armor_Upgrade_19.am,king_LostPeople_PlateArmor_Armor_Upgrade,19,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,3879157673689612496,king_LostPeople_PlateArmor_Armor_Upgrade_2.am,king_LostPeople_PlateArmor_Armor_Upgrade,2,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,15928639545889784016,king_LostPeople_PlateArmor_Armor_Upgrade_20.am,king_LostPeople_PlateArmor_Armor_Upgrade,20,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,15163349057474134224,king_LostPeople_PlateArmor_Armor_Upgrade_21.am,king_LostPeople_PlateArmor_Armor_Upgrade,21,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,2548459333738299600,king_LostPeople_PlateArmor_Armor_Upgrade_22.am,king_LostPeople_PlateArmor_Armor_Upgrade,22,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,11685470049400783056,king_LostPeople_PlateArmor_Armor_Upgrade_3.am,king_LostPeople_PlateArmor_Armor_Upgrade,3,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,8696164367479079120,king_LostPeople_PlateArmor_Armor_Upgrade_4.am,king_LostPeople_PlateArmor_Armor_Upgrade,4,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,16431216402456641744,king_LostPeople_PlateArmor_Armor_Upgrade_5.am,king_LostPeople_PlateArmor_Armor_Upgrade,5,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,5813458919145603280,king_LostPeople_PlateArmor_Armor_Upgrade_6.am,king_LostPeople_PlateArmor_Armor_Upgrade,6,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,9750657531037876432,king_LostPeople_PlateArmor_Armor_Upgrade_7.am,king_LostPeople_PlateArmor_Armor_Upgrade,7,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,11847501538933080272,king_LostPeople_PlateArmor_Armor_Upgrade_8.am,king_LostPeople_PlateArmor_Armor_Upgrade,8,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,2571149040372678864,king_LostPeople_PlateArmor_Armor_Upgrade_9.am,king_LostPeople_PlateArmor_Armor_Upgrade,9,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,111135,477321190441072,Kinloch_PlateArmor_Armor,Kinloch_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_32044.pac,4220465417
iteminfo,111146,477368435081328,Kinross_PlateArmor_Armor,Kinross_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_31066.pac,1721564664
iteminfo,2114057,9079805676879984,Kintun_ChainMail_Armor,Kintun_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_32073.pac,3710946569
multichange,,12198433975135371472,Kintun_ChainMail_Armor_0.am,Kintun_ChainMail_Armor,0,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,7890130440609071312,Kintun_ChainMail_Armor_1.am,Kintun_ChainMail_Armor,1,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,17863864320983564496,Kintun_ChainMail_Armor_10.am,Kintun_ChainMail_Armor,10,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,5439562692970938576,Kintun_ChainMail_Armor_11.am,Kintun_ChainMail_Armor,11,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,5757757776046588112,Kintun_ChainMail_Armor_12.am,Kintun_ChainMail_Armor,12,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,14918189609799123152,Kintun_ChainMail_Armor_13.am,Kintun_ChainMail_Armor,13,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,3687089034019995856,Kintun_ChainMail_Armor_14.am,Kintun_ChainMail_Armor,14,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,4200939118881931472,Kintun_ChainMail_Armor_15.am,Kintun_ChainMail_Armor,15,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,160774434209136848,Kintun_ChainMail_Armor_16.am,Kintun_ChainMail_Armor,16,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,8907345444112171216,Kintun_ChainMail_Armor_17.am,Kintun_ChainMail_Armor,17,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,7812929984011436240,Kintun_ChainMail_Armor_18.am,Kintun_ChainMail_Armor,18,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,14134218659345727696,Kintun_ChainMail_Armor_19.am,Kintun_ChainMail_Armor,19,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,254050291970736336,Kintun_ChainMail_Armor_2.am,Kintun_ChainMail_Armor,2,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,1025341859016212688,Kintun_ChainMail_Armor_20.am,Kintun_ChainMail_Armor,20,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,13495677371709128912,Kintun_ChainMail_Armor_21.am,Kintun_ChainMail_Armor,21,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,4013252844797821136,Kintun_ChainMail_Armor_22.am,Kintun_ChainMail_Armor,22,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,8575231102174626000,Kintun_ChainMail_Armor_3.am,Kintun_ChainMail_Armor,3,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,12205631571524321488,Kintun_ChainMail_Armor_4.am,Kintun_ChainMail_Armor,4,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,15052345000643789008,Kintun_ChainMail_Armor_5.am,Kintun_ChainMail_Armor,5,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,16901367784947056848,Kintun_ChainMail_Armor_6.am,Kintun_ChainMail_Armor,6,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,9528611673204588752,Kintun_ChainMail_Armor_7.am,Kintun_ChainMail_Armor,7,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,18117709253388009680,Kintun_ChainMail_Armor_8.am,Kintun_ChainMail_Armor,8,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,2210116116695482576,Kintun_ChainMail_Armor_9.am,Kintun_ChainMail_Armor,9,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,1000524,4297217858863216,Kliff_PlateArmor_Armor,Kliff_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_phm_00_ub_00_0435.pac,943046486
multichange,,8800118072284283088,Kliff_PlateArmor_Armor_0.am,Kliff_PlateArmor_Armor,0,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,3214285577943777488,Kliff_PlateArmor_Armor_1.am,Kliff_PlateArmor_Armor,1,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,1484186542531412176,Kliff_PlateArmor_Armor_10.am,Kliff_PlateArmor_Armor,10,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,762014914427486416,Kliff_PlateArmor_Armor_11.am,Kliff_PlateArmor_Armor,11,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,17624003814979797200,Kliff_PlateArmor_Armor_12.am,Kliff_PlateArmor_Armor,12,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,10661303890437210320,Kliff_PlateArmor_Armor_13.am,Kliff_PlateArmor_Armor,13,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,13949923627014029520,Kliff_PlateArmor_Armor_2.am,Kliff_PlateArmor_Armor,2,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,41115077679513808,Kliff_PlateArmor_Armor_3.am,Kliff_PlateArmor_Armor,3,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,5643579304592802000,Kliff_PlateArmor_Armor_4.am,Kliff_PlateArmor_Armor,4,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,6678940699540324560,Kliff_PlateArmor_Armor_5.am,Kliff_PlateArmor_Armor,5,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,15280687233288372432,Kliff_PlateArmor_Armor_6.am,Kliff_PlateArmor_Armor,6,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,14030481682885247184,Kliff_PlateArmor_Armor_7.am,Kliff_PlateArmor_Armor,7,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,10009030857915891920,Kliff_PlateArmor_Armor_8.am,Kliff_PlateArmor_Armor,8,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,10709253489445306576,Kliff_PlateArmor_Armor_9.am,Kliff_PlateArmor_Armor,9,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,2111093,9067075393814640,Kukan_PlateArmor_Armor,Kukan_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_32078.pac,2962859383
iteminfo,1002180,4304330324705392,Kuku_FlameThrower,Kuku_FlameThrower,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_phm_02_greekfire_0002.pac;cd_phm_00_bag_0066.pac;cd_phm_00_bag_belt_0060.pac,3763553820;2390443186;3088580745
iteminfo,1000424,4296788362133616,KuKu_Golden999K,KuKu_Golden999K,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_phm_00_bag_0069.pac;cd_phm_00_bag_belt_0060.pac,2739077;3088580745
iteminfo,1002181,4304334619672688,Kuku_IceThrower,Kuku_IceThrower,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_phm_02_icethrower_0002.pac;cd_phm_00_bag_0066.pac;cd_phm_00_bag_belt_0060.pac,500155047;2818658375;3088580745
iteminfo,1003259,4308964594417776,Kuku_LightningThrower,Kuku_LightningThrower,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_phm_02_lightningthrower_0001.pac;cd_phm_00_bag_0066.pac;cd_phm_00_bag_belt_0060.pac,889165611;1511245372;3088580745
iteminfo,2111094,9067079688781936,Kunan_PlateArmor_Armor,Kunan_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_32076.pac,2192154937
iteminfo,2111095,9067083983749232,Kurinan_PlateArmor_Armor,Kurinan_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_32077.pac,4078566049
iteminfo,111200,477600363315312,Labonion_ChainMail_Armor,Labonion_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_21106.pac,513464186
iteminfo,111237,477759277105264,Lacata_PlateArmor_Armor,Lacata_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22094.pac,2069844381
iteminfo,111236,477754982137968,Lachian_PlateArmor_Armor,Lachian_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22093.pac,2594922341
iteminfo,2111102,9067114048520304,Lacquer_PlateArmor_Armor,Lacquer_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phw_ub_22004.pac,3809714042
iteminfo,2111104,9067122638454896,Lacusane_PlateArmor_Armor,Lacusane_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phw_ub_22005.pac,2114380031
iteminfo,111136,477325485408368,Lanok_PlateArmor_Armor,Lanok_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_32045.pac,3117280541
iteminfo,2111105,9067126933422192,Lark_PlateArmor_Armor,Lark_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22173.pac,2689013650
iteminfo,113642,488088673452144,Latrion_ChainMail_Armor,Latrion_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_21109.pac,3522387145
iteminfo,114523,491872539639920,Leeksha_ChainMail_Armor,Leeksha_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_21231.pac,3939489810
iteminfo,1002749,4306774161096816,Legendary_Animal_Giant_Bull,Legendary_Animal_Giant_Bull,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,1002735,4306714031554672,Legendary_Animal_PureWhite_Bion,Legendary_Animal_PureWhite_Bion,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,1002731,4306696851685488,Legendary_Animal_PureWhite_Deer,Legendary_Animal_PureWhite_Deer,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,1002739,4306731211423856,Legendary_Animal_Redriver_hog,Legendary_Animal_Redriver_hog,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,1002732,4306701146652784,Legendary_Animal_Vined_Deer,Legendary_Animal_Vined_Deer,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,1002736,4306718326521968,Legendary_Animal_White_Moose,Legendary_Animal_White_Moose,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,1002738,4306726916456560,Legendary_Animal_White_Stag,Legendary_Animal_White_Stag,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,14109,60597693579376,Legendary_MarniGolem_Plate_Armor,Legendary_MarniGolem_Plate_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_43014.pac,3611234666
multichange,,3434975037860348112,Legendary_MarniGolem_Plate_Armor_0.am,Legendary_MarniGolem_Plate_Armor,0,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,13965183074586067152,Legendary_MarniGolem_Plate_Armor_1.am,Legendary_MarniGolem_Plate_Armor,1,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,14022486253371392208,Legendary_MarniGolem_Plate_Armor_10.am,Legendary_MarniGolem_Plate_Armor,10,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,7828328111782494416,Legendary_MarniGolem_Plate_Armor_11.am,Legendary_MarniGolem_Plate_Armor,11,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,18061771569260134608,Legendary_MarniGolem_Plate_Armor_12.am,Legendary_MarniGolem_Plate_Armor,12,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,1360958128308355280,Legendary_MarniGolem_Plate_Armor_13.am,Legendary_MarniGolem_Plate_Armor,13,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,16868609206092038352,Legendary_MarniGolem_Plate_Armor_2.am,Legendary_MarniGolem_Plate_Armor,2,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,10010596205991559376,Legendary_MarniGolem_Plate_Armor_3.am,Legendary_MarniGolem_Plate_Armor,3,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,17933335223722836176,Legendary_MarniGolem_Plate_Armor_4.am,Legendary_MarniGolem_Plate_Armor,4,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,7070657887487394000,Legendary_MarniGolem_Plate_Armor_5.am,Legendary_MarniGolem_Plate_Armor,5,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,12625114292815921360,Legendary_MarniGolem_Plate_Armor_6.am,Legendary_MarniGolem_Plate_Armor,6,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,16723194176228819152,Legendary_MarniGolem_Plate_Armor_7.am,Legendary_MarniGolem_Plate_Armor,7,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,5877971389515825360,Legendary_MarniGolem_Plate_Armor_8.am,Legendary_MarniGolem_Plate_Armor,8,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
multichange,,11220055410247467216,Legendary_MarniGolem_Plate_Armor_9.am,Legendary_MarniGolem_Plate_Armor,9,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,,
iteminfo,1001762,4302535028375664,License_Operation_HernandBank,License_Operation_HernandBank,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_t0000_boardpaper_0034.pac,4024085010
iteminfo,2111092,9067071098847344,Lickla_PlateArmor_Armor,Lickla_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_32075.pac,3115397593
iteminfo,1000553,4297342412914800,LightningThrower,LightningThrower,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_phm_02_lightningthrower_0002.pac;cd_phm_00_bag_0020.pac;cd_phm_00_bag_belt_0060.pac,3523842467;937656953;3088580745
iteminfo,111186,477540233773168,Limerick_ChainMail_Armor,Limerick_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_23006.pac,1944149157
iteminfo,112034,481182366040176,Lodi_ChainMail_Armor,Lodi_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_21180.pac,3531241066
iteminfo,111187,477544528740464,Lower_ChainMail_Armor,Lower_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22029.pac,2038617380
iteminfo,111201,477604658282608,Lucion_ChainMail_Armor,Lucion_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_21107.pac,3460352415
iteminfo,111219,477681967693936,Ludus_PlateArmor_Armor,Ludus_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_21120.pac,1891079402
iteminfo,2111056,9066916480024688,Luka_PlateArmor_Armor,Luka_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22041_q.pac,158352749
iteminfo,2111055,9066912185057392,Lukatz_PlateArmor_Armor,Lukatz_PlateArmor_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_24005.pac,4071160430
iteminfo,112073,481349869764720,Luknaon_ChainMail_Armor,Luknaon_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22033.pac,1498173237
iteminfo,112075,481358459699312,Luknian_ChainMail_Armor,Luknian_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22035.pac,4076712286
iteminfo,2112018,9071048238563440,Luksa_ChainMail_Armor,Luksa_ChainMail_Armor,,Misc,Unknown,Unknown,Unknown,Unknown,fallback,low,cd_m0001_00_so_phm_ub_22141.pac,2707603818
